"version","title","normalScore","normalDJName","normalPrefecture","hyperScore","hyperDJName","hyperPrefecture","anotherScore","anotherDJName","anotherPrefecture"
"HAPPY SKY","合体せよ！ストロングイェーガー！！ (Ryu☆ remix)","1123","LARK!M",,"1593","CARP*S",,"1922","DOLCE.",
"HAPPY SKY","冥","1094","RIKO",,"2163","ZENO",,"3779","DOLCE.",
"DistorteD","ALFARSHEAR 双神威に廻る夢","1093","-INOP-",,"1671","CARP*S",,"2089","TETSUO",
"DistorteD","Apocalypse ～dirge of swans～","1014","UNYO",,"1810","CARP*S",,"2399","DOLCE.",
"DistorteD","ay carumba!!!!","1033","RIKO",,"1576","CARP*S",,"1918","HORI",
"DistorteD","BALLAD THE FEATHERS","734","326G1",,"1105","IMOTO*",,"1517","DDN",
"DistorteD","Bloody Tears(IIDX EDITION)","1146","-INOP-",,"2004","CARP*S",,"2176","TANMEN",
"DistorteD","bluemoon","584","RIKO",,"1713","HIGEX.",,"2297","WINTER",
"DistorteD","BOOM BOOM DISCO NIGHT","1035","ATIA",,"1857","CARP*S",,"2298","DOLCE.",
"DistorteD","Broadbanded","907","LARK!M",,"1437","-L.B-",,"2016","-L.B-",
"DistorteD","Concertino in Blue","899","UNYO",,"1767","-L.B-",,"2526","DOLCE.",
"DistorteD","CONTRACT","1279","CARP*S",,"1701","*SAL*",,"2092","DOLCE.",
"DistorteD","Crazy K.I.N.O.","866","UNYO",,"1184","CARP*S",,"1661","TETSUO",
"DistorteD","D.C. fish","1024","MUFU-A",,"1984","MISUZU",,"2337","DOLCE.",
"DistorteD","DEEP ROAR","1003","RIKO",,"1448","CARP*S",,"1943","CARP*S",
"DistorteD","Double vv Loving Heart","584","RIKO",,"1338","IMOTO*",,"1814","HIGEX.",
"DistorteD","DUE TOMORROW","925","326G1",,"1466","F.A",,"2035","DOLCE.",
"DistorteD","Enjoy your life","695","RIKO",,"1095","CARP*S",,"1467","OP*PO*",
"DistorteD","EURO-ROMANCE","993","326G1",,"1856","CARP*S",,"2099","TANMEN",
"DistorteD","Ganymede","1135","CARP*S",,"1729","-L.B-",,"2344","WINTER",
"DistorteD","Harmony and Lovely","914","326G1",,"1797","CARP*S",,"2242","-L.B-",
"DistorteD","Heavenly Sun(IIDX VERSION)","842","LARK!M",,"1605","CARP*S",,"2114","-L.B-",
"DistorteD","iFUTURELIST","707","MASAKI",,"1162","IMOTO*",,"1701","TANMEN",
"DistorteD","INFERNO","1195","Y.S-Y",,"1645","CARP*S",,"1994","DO",
"DistorteD","Leaving・・・","790","UNYO",,"1418","MIO.A",,"2123","TANMEN",
"DistorteD","Melody Life","793","MUFU-A",,"1343","CARP*S",,"1856","DOLCE.",
"DistorteD","MINT","1040","ATIA",,"1824","DDN",,"2301","DOLCE.",
"DistorteD","MOON","869","Y.S-Y",,"2115","CARP*S",,"2214","TANMEN",
"DistorteD","Parasite World","1362","AMI5",,"1911","-L.B-",,"2372","TANMEN",
"DistorteD","Power of Love","1022","RIKO",,"1681","DCIIPC",,"2134","BIBBY",
"DistorteD","Pretty Punisher","995","GES8RO",,"1481","CARP*S",,"1947","DOLCE.",
"DistorteD","So Fabulous!!","1111","GES8RO",,"1561","CARP*S",,"2363","DOLCE.",
"DistorteD","Sun Field","574","326G1",,"1549","CARP*S",,"2441","DOLCE.",
"DistorteD","The Dirty of Loudness","1459","CARP*S",,"2264","-L.B-",,"2610","DOLCE.",
"DistorteD","This is Love","946","RAVI*",,"1810","XEFF.K",,"2478","DOLCE.",
"DistorteD","Tonight?","642","AMI5",,"1177","CARP*S",,"1490","CARP*S",
"DistorteD","tripping contact","1359","RIKO",,"1916","-L.B-",,"2652","DOLCE.",
"DistorteD","tripping contact(teranoid&MC Natsack Remix)","1281","326G1",,"1988","CARP*S",,"2477","DOLCE.",
"DistorteD","Type Mars (G-Style Mix)","1133","ATIA",,"1891","-HIDE*",,"2430","DOLCE.",
"DistorteD","Ubiquitous Fantastic Ride","650","326G1",,"1235","N!?",,"1652","DO",
"DistorteD","waxing and wanding","1315","AMI5",,"1977","CARP*S",,"2890","DOLCE.",
"DistorteD","Why did you go away","1117","GES8RO",,"1798","6UNIX9",,"2316","DOLCE.",
"DistorteD","Winning Eleven9 Theme(IIDX EDITION)","839","GES8RO",,"1446","CARP*S",,"1716","-L.B-",
"DistorteD","wish","799","AMI5",,"1191","$777$",,"1507","TANMEN",
"DistorteD","WISH(EUROBEAT MIX)","1061","LARK!M",,"1637","CARP*S",,"1976","CARP*S",
"DistorteD","with you…","796","326G1",,"1160","WWWWWW",,"1778","DOLCE.",
"DistorteD","Zenius -I- vanisher","985","RABBIT",,"1570","CARP*S",,"2406","DOLCE.",
"DistorteD","カゴノトリ～弐式～","1153","AMI5",,"1868","CARP*S",,"2636","DOLCE.",
"DistorteD","タシカナモノ","944","326G1",,"1447","CARP*S",,"2044","K.F",
"DistorteD","華蝶風雪","1273","RIN.T",,"2115","HIGEX.",,"2975","MOKA.A",
"DistorteD","嘆きの樹","1796","MIO.A",,"2530","DOLCE.",,"3877","DOLCE.",
"DistorteD","虹色","972","UNYO",,"1573","CARP*S",,"1859","DOLCE.",
"DistorteD","罠","566","RIKO",,"1544","MIO.A",,"2454","KA-",
"GOLD","2hot2eat","614","326G1",,"1201","CARP*S",,"1662","DOLCE.",
"GOLD","Air Bell","997","ATIA",,"1367","-L.B-",,"1728","DOLCE.",
"GOLD","ANDROMEDA II","1001","ATIA",,"1944","CARP*S",,"2491","DOLCE.",
"GOLD","Blind Justice ～Torn souls, Hurt Faiths ～","1353","GES8RO",,"1990","CARP*S",,"2479","BIBBY",
"GOLD","Candy Galy","1591","ATIA",,"2582","-L.B-",,"3558","DOLCE.",
"GOLD","CaptivAte ～裁き～","869","326G1",,"1316","CARP*S",,"1785","DDN",
"GOLD","CaptivAte ～誓い～","1345","UNYO",,"2022","CARP*S",,"2246","TANMEN",
"GOLD","Come On","978","LARK!M",,"1237","CARP*S",,"1835","CARP*S",
"GOLD","CROSSROAD","1143","AMI5",,"1757","ATIA",,"2190","DDN",
"GOLD","Cyber Force","1270","ATIA",,"1947","CARP*S",,"2386","DOLCE.",
"GOLD","Dreaming Sweetness","1220","AMI5",,"1604","WWWWWW",,"2135","TANMEN",
"GOLD","earth-like planet","788","326G1",,"1349","IMOTO*",,"2088","TANMEN",
"GOLD","Fascination MAXX","972","T",,"1712","ZENO",,"2542","DOLCE.",
"GOLD","FIRE FIRE","1225","CARP*S",,"1833","T.S.M",,"2776","DOLCE.",
"GOLD","four-leaf","771","326G1",,"1271","CARP*S",,"1722","DOLCE.",
"GOLD","GHOSTBUSTERS","644","326G1",,"1046","MARIO$",,"1481","*KNST*",
"GOLD","GOLD RUSH","1211","AMI5",,"1512","CARP*S",,"2367","DOLCE.",
"GOLD","GRID KNIGHT","842","UNYO",,"2008","-L.B-",,"2489","TANMEN",
"GOLD","HALF MOON","774","RIKO",,"1469","CARP*S",,"1872","DOLCE.",
"GOLD","heaven above","833","326G1",,"1416","CARP*S",,"1850","TANMEN",
"GOLD","High School Love","876","Y.S-Y",,"1569","CARP*S",,"2208","TETSUO",
"GOLD","INORI","1399","MASAKI",,"2642","CARP*S",,"3193","DOLCE.",
"GOLD","KAMAITACHI","1287","RIKO",,"2054","-L.B-",,"2726","DOLCE.",
"GOLD","LASER CRUSTER","1454","UNYO",,"2451","DOLCE.",,"3224","DOLCE.",
"GOLD","Love Again...","586","326G1",,"800","AMI5",,"1074","AMI5",
"GOLD","Make Me Your Own","896","UNYO",,"1644","MARIO$",,"2143","BIBBY",
"GOLD","METALLIC MIND","899","ATIA",,"1444","MIO.A",,"1634","DOLCE.",
"GOLD","My Only Shining Star","1179","MUFU-A",,"1423","SHIMOZ",,"1904","MISUZU",
"GOLD","never...","828","326G1",,"1373","Y.S-Y",,"1824","RIN.T",
"GOLD","op.31 叙情","616","CCL-K",,"1323","TAMA5!",,"1601","TOTORO",
"GOLD","PHOTONGENIC","1375","ATIA",,"1996","CARP*S",,"2316","SASARA",
"GOLD","Play back hate you","814","326G1",,"1747","CARP*S",,"2223","DOLCE.",
"GOLD","Roulette","914","UNYO",,"1465","CARP*S",,"2132","TANMEN",
"GOLD","Second Heaven","999","UNYO",,"1565","-L.B-",,"2119","DOLCE.",
"GOLD","Sense 2007","1555","-L.B-",,"2283","DOLCE.",,"2941","DOLCE.",
"GOLD","smile","1480","UNYO",,"2191","CARP*S",,"2891","DOLCE.",
"GOLD","snow storm","806","RIKO",,"2323","-L.B-",,"2796","DOLCE.",
"GOLD","So Real","776","326G1",,"1348","CARP*S",,"1716","TANMEN",
"GOLD","STARS☆☆☆(Re-tuned by HΛL)-IIDX EDITION-","1103","MUFU-A",,"1738","CARP*S",,"2145","TANMEN",
"GOLD","the shadow","1230","MUFU-A",,"2134","MISUZU",,"2921","DOLCE.",
"GOLD","The Smile of You","944","326G1",,"1315","-INOP-",,"1628","CARP*S",
"GOLD","TRANOID","822","326G1",,"1811","EM*IMC",,"2221","DOLCE.",
"GOLD","VANESSA","1165","AMI5",,"1849","DOLCE.",,"2413","DOLCE.",
"GOLD","Watch out!!","749","326G1",,"1051","GES8RO",,"1604","DOLCE.",
"GOLD","With your Smile","732","RIKO",,"1192","IMOTO*",,"1575","HORI",
"GOLD","X-rated","898","326G1",,"1607","CARP*S",,"2117","-L.B-",
"GOLD","Yabis Starlight","949","0054??",,"1441","6RIKON",,"2261","TETSUO",
"GOLD","カミロ・ウナ・メンデス","644","AMI5",,"1239","CARP*S",,"1920","WINTER",
"GOLD","クルクル☆ラブ～Opioid Peptide MIX～","996","AMI5",,"1518","CARP*S",,"2256","DOLCE.",
"GOLD","シティ・エンジェル","1035","326G1",,"1351","CARP*S",,"1996","DOLCE.",
"GOLD","ヨシダさん","940","326G1",,"1453","CARP*S",,"1971","STOMPY",
"GOLD","リグレット","1330","MUFU-A",,"1765","CARP*S",,"2437","TANMEN",
"GOLD","花吹雪 ～IIDX LIMITED～","734","326G1",,"1145","*SAL*",,"1435","HORI",
"GOLD","鬼言集","1187","Y.S-Y",,"1571","MIO.A",,"2035","DOLCE.",
"GOLD","星をこの手に","1224","EM*IMC",,"1845","CARP*S",,"2177","MAGURO",
"GOLD","電人、暁に斃れる。","1553","RIN.T",,"2474","-L.B-",,"3393","DOLCE.",
"GOLD","零 ‐ZERO‐","1191","RIKO",,"1810","CARP*S",,"2311","EMT2",
"DJ TROOPERS","Übertreffen","1107","RIKO",,"2017","-L.B-",,"2529","DOLCE.",
"DJ TROOPERS","2 tribe 4 K","811","326G1",,"1485","SK.HO4",,"1821","WAI-L",
"DJ TROOPERS","Anisakis -somatic mutation type""Forza""-","1258","UNYO",,"2157","TANMEN",,"2857","BIBBY",
"DJ TROOPERS","avant-guerre","776","326G1",,"1363","CARP*S",,"1937","BIBBY",
"DJ TROOPERS","Be OK","957","MUFU-A",,"1793","CARP*S",,"2415","DO",
"DJ TROOPERS","beatonic nation","1278","MUFU-A",,"1898","CARP*S",,"2169","TOTORO",
"DJ TROOPERS","Blue Rain","1028","AMI5",,"1618","CARP*S",,"2279","TOTORO",
"DJ TROOPERS","Darling my LUV","706","*JENA*",,"1018","CARP*S",,"1381","AR8.YU",
"DJ TROOPERS","Dazzlin' Darlin","910","UNYO",,"1408","WWWWWW",,"2229","-L.B-",
"DJ TROOPERS","Digitank System","953","*JENA*",,"1579","T.G.PW",,"2118","DOLCE.",
"DJ TROOPERS","Do it!!Do it!!","1064","AMI5",,"1606","-L.B-",,"1937","DOLCE.",
"DJ TROOPERS","end of world","1041","RIKO",,"1828","-L.B-",,"2499","DOLCE.",
"DJ TROOPERS","evergreen","1009","326G1",,"1423","CARP*S",,"1965","WINTER",
"DJ TROOPERS","four pieces of heaven","952","ATIA",,"1896","-L.B-",,"2371","DOLCE.",
"DJ TROOPERS","Freeway Shuffle","822","326G1",,"1290","HIGEX.",,"1878","1048",
"DJ TROOPERS","ICARUS","1364","326G1",,"2131","IIDX16",,"2520","DOLCE.",
"DJ TROOPERS","in the Sky","1389","AMI5",,"2141","MIO.A",,"2545","DOLCE.",
"DJ TROOPERS","JOURNEY TO "FANTASICA" (IIDX LIMITED)","874","MASAKI",,"1290","MUFU-B",,"1880","1048",
"DJ TROOPERS","LOVELY STORM","1352","LARK!M",,"2198","-L.B-",,"2833","DOLCE.",
"DJ TROOPERS","madrugada","726","326G1",,"1243","YUZURI",,"1790","DOLCE.",
"DJ TROOPERS","MAX LOVE","1454","ATIA",,"2184","HIGEX.",,"2678","DOLCE.",
"DJ TROOPERS","MENDES","1141","Y.S-Y",,"2674","DOLCE.",,"3562","DOLCE.",
"DJ TROOPERS","MENTAL MELTDOWN","1213","326G1",,"2274","-L.B-",,"2829","DOLCE.",
"DJ TROOPERS","NEW GENERATION -もう、お前しか見えない-","1082","YUI.H",,"1987","CARP*S",,"2644","DOLCE.",
"DJ TROOPERS","Now and Forever","958","RIKO",,"1702","CARP*S",,"2292","DOLCE.",
"DJ TROOPERS","oratio","1485","CARP*S",,"2100","CARP*S",,"2951","DOLCE.",
"DJ TROOPERS","PARANOiA ～HADES～","1095","326G1",,"1860","ZENO",,"2742","DOLCE.",
"DJ TROOPERS","PROMISE FOR LIFE","609","KEU",,"1500","*JENA*",,"1747","KOIIRO",
"DJ TROOPERS","radius","848","326G1",,"1468","CARP*S",,"1976","CARP*S",
"DJ TROOPERS","REMINISCENCE","1283","RIN.T",,"1856","CARP*S",,"2350","DOLCE.",
"DJ TROOPERS","Rising in the Sun (original mix)","923","326G1",,"1704","CARP*S",,"1983","DOLCE.",
"DJ TROOPERS","Ristaccia","1208","IMOTO*",,"2036","CARP*S",,"2746","DOLCE.",
"DJ TROOPERS","ROCK ME NOW","1043","MUFU-A",,"1672","MIO.A",,"2507","DONUTS",
"DJ TROOPERS","satellite020712 from ""CODED ARMS""","1352","PI&CO.",,"1927","-HIDE*",,"2535","DOLCE.",
"DJ TROOPERS","satfinal","1095","UNYO",,"1434","CARP*S",,"1920","YOZUCA",
"DJ TROOPERS","scar in the earth","670","326G1",,"1124","CARP*S",,"1528","DOLCE.",
"DJ TROOPERS","Shades of Grey","748","-HIDE*",,"1150","CARP*S",,"1650","DDN",
"DJ TROOPERS","SHIFT","1007","MUFU-A",,"1443","CARP*S",,"1991","MYANMA",
"DJ TROOPERS","soldier's waltz","850","326G1",,"1453","CARP*S",,"2369","DOLCE.",
"DJ TROOPERS","SOUND OF GIALLARHORN","1403","326G1",,"2783","-L.B-",,"3294","DOLCE.",
"DJ TROOPERS","State Of The Art","1101","MUFU-A",,"1567","CARP*S",,"2101","CARP*S",
"DJ TROOPERS","STEEL NEEDLE","1110","RIN.T",,"2161","-L.B-",,"2491","DOLCE.",
"DJ TROOPERS","switch","814","RIKO",,"1559","6NUIX9",,"2107","TANMEN",
"DJ TROOPERS","THE DEEP STRIKER","1106","326G1",,"2271","TANMEN",,"3037","DOLCE.",
"DJ TROOPERS","the trigger of innocence","902","326G1",,"1184","-INOP-",,"1848","MIO.A",
"DJ TROOPERS","Time to Air","1278","RIN.T",,"2100","2KO2KO",,"2887","DOLCE.",
"DJ TROOPERS","TRIP MACHINE PhoeniX","694","RABBIT",,"1563","MIO.A",,"1840","DOLCE.",
"DJ TROOPERS","TROOPERS","1248","326G1",,"2390","-L.B-",,"2949","DOLCE.",
"DJ TROOPERS","Wanna Party?","772","326G1",,"1195","CARP*S",,"1522","KA-",
"DJ TROOPERS","Ｋｉｃｋ ｏｕｔ 仮面","1192","RIN.T",,"1594","CARP*S",,"2038","TOTORO",
"DJ TROOPERS","エコ爺","848","326G1",,"1352","326G1",,"1840","CARP*S",
"DJ TROOPERS","マチ子の唄","836","326G1",,"1322","CARP*S",,"1797","KA-",
"DJ TROOPERS","ミラージュ･レジデンス","1147","MUFU-A",,"2165","CARP*S",,"2665","DOLCE.",
"DJ TROOPERS","叶うまでは","774","326G1",,"1445","CARP*S",,"1959","DOLCE.",
"DJ TROOPERS","高高度降下低高度開傘","930","UNYO",,"1541","DZ",,"2001","DOLCE.",
"DJ TROOPERS","少年A","1276","*JENA*",,"2232","BIBBY",,"2817","DOLCE.",
"DJ TROOPERS","走馬灯 -The Last Song-","516","BECK69",,"927","AMI5",,"1341","KA-",
"DJ TROOPERS","華爛漫 -Flowers-","1018","RIKO",,"1602","CARP*S",,"2051","CARP*S",
"EMPRESS","3y3s","1535","-L.B-",,"2568","DOLCE.",,"3554","DOLCE.",
"EMPRESS","ALL I NEED YOUR LOVE","1116","RIN.T",,"1724","*KNST*",,"2147","DOLCE.",
"EMPRESS","ALL MY TURN -このターンに、オレの全てを賭ける-","1066","RIN.T",,"1921","-L.B-",,"2608","DOLCE.",
"EMPRESS","Arabian Rave Night","1309","RIN.T",,"2297","-L.B-",,"2968","DOLCE.",
"EMPRESS","B4U(BEMANI FOR YOU MIX)","1227","RIN.T",,"2383","-L.B-",,"3565","DOLCE.",
"EMPRESS","Bahram Attack-猫叉Master Remix-","1070","MASAKI",,"1988","MOKA.A",,"2617","HORI",
"EMPRESS","BRIDAL FESTIVAL!!!","1001","DDN",,"1518","MISUZU",,"2138","TANMEN",
"EMPRESS","CaptivAte2～覚醒～","1126","RIN.T",,"1780","TANMEN",,"2417","DOLCE.",
"EMPRESS","Cyber Force -DJ Yoshitaka Remix-","1102","GES8RO",,"1874","CARP*S",,"2534","HORI",
"EMPRESS","Flash back 90's","934","RIKO",,"1906","-L.B-",,"2338","DOLCE.",
"EMPRESS","Fly Above","964","LARK!M",,"1630","MIO.A",,"2031","CARP*S",
"EMPRESS","Go Beyond!!","1090","RIN.T",,"1772","-L.B-",,"2218","DOLCE.",
"EMPRESS","HOUSE NATION","880","N!?",,"1601","OPI*00",,"1988","DOLCE.",
"EMPRESS","HYPERION","1144","DDN",,"2136","CARP*S",,"2751","DOLCE.",
"EMPRESS","I'm Screaming Love","616","326G1",,"1332","CARP*S",,"1701","CARP*S",
"EMPRESS","Jack","930","MUFU-A",,"1420","CARP*S",,"2165","TANMEN",
"EMPRESS","JEWELLERY STORM","1036","ATIA",,"1918","XEFF.K",,"2558","DOLCE.",
"EMPRESS","Just a Little Smile","829","326G1",,"1354","-L.B-",,"2463","DOLCE.",
"EMPRESS","Kung-fu Empire","1517","RIN.T",,"2637","-L.B-",,"3283","DOLCE.",
"EMPRESS","Marie Antoinette","1112","RIKO",,"2010","-L.B-",,"2597","WINTER",
"EMPRESS","Mind Mapping","886","326G1",,"1252","-L.B-",,"1837","DDN",
"EMPRESS","Monkey Dance '09","874","RIN.T",,"1782","DOLCE.",,"2269","DOLCE.",
"EMPRESS","MY FUTURE","977","LARK!M",,"1692","*KNST*",,"2213","HORI",
"EMPRESS","naughty girl@Queen's Palace","865","RAKKA",,"1710","BIBBY",,"2136","DOLCE.",
"EMPRESS","neogenesis","1007","GES8RO",,"1363","CARP*S",,"1723","DOLCE.",
"EMPRESS","N?? CRIME","828","Y.S-Y",,"1469","CARP*S",,"1899","BIBBY",
"EMPRESS","Our Song","926","Y.S-Y",,"1563","-L.B-",,"1891","CARP*S",
"EMPRESS","Programmed World","952","RIKO",,"1815","*MNO*",,"2303","DOLCE.",
"EMPRESS","PSYCHE PLANET-GT","1440","ATIA",,"2315","DOLCE.",,"2692","DOLCE.",
"EMPRESS","Queens Tragedy","856","UNYO",,"1731","-L.B-",,"2248","DOLCE.",
"EMPRESS","Secrets","1275","RIN.T",,"2492","-L.B-",,"3177","DOLCE.",
"EMPRESS","smooooch･∀･","836","OG3.I",,"1653","MIO.A",,"2164","DOLCE.",
"EMPRESS","SOLITON BEAM","1473","N!?",,"2129","-L.B-",,"2362","TANMEN",
"EMPRESS","THANK YOU FOR PLAYING","823","-L.B-",,"1694","-L.B-",,"2156","DOLCE.",
"EMPRESS","THE SHINING POLARIS (kors k mix)","985","MASAKI",,"1543","-L.B-",,"2097","DOLCE.",
"EMPRESS","thunder HOUSE NATION Remix","1088","AMI5",,"1670","MIO.A",,"2474","DOLCE.",
"EMPRESS","Turii～Panta rhei～","898","RIKO",,"2092","-L.B-",,"2680","DOLCE.",
"EMPRESS","V2","1500","RIN.T",,"3201","-L.B-",,"3585","DOLCE.",
"EMPRESS","Y&Co.is dead or alive","1121","326G1",,"1805","-L.B-",,"2388","DOLCE.",
"EMPRESS","Punch Love♡仮面","1130","ATIA",,"1769","MISUZU",,"2524","DOLCE.",
"EMPRESS","You'll say ""Now!""","1250","ATIA",,"1891","-L.B-",,"2514","DOLCE.",
"EMPRESS","まほろば","796","*JENA*",,"1472","CARP*S",,"2057","BIBBY",
"EMPRESS","アタック NO.3","902","MUFU-A",,"1357","CARP*S",,"2136","ZENO",
"EMPRESS","ハリツヤランデヴー","964","N!?",,"2143","-L.B-",,"2494","-L.B-",
"EMPRESS","ミッドナイト堕天使","999","RIN.T",,"1653","CARP*S",,"2070","KA-",
"EMPRESS","山岡晃の「クイズ！家事都合！」","678","326G1",,"1397","CARP*S",,"2062","DOLCE.",
"EMPRESS","鉄甲乙女 -under the steel-","948","RIKO",,"1649","CARP*S",,"2188","DOLCE.",
"EMPRESS","天空脳番長危機十六連打","1048","UNYO",,"2207","-L.B-",,"2606","DOLCE.",
"EMPRESS","翼","908","MASAKI",,"1529","RIN.T",,"1974","CARP*S",
"EMPRESS","凛として咲く花のごとく","1344","AMI5",,"2168","CARP*S",,"2792","DOLCE.",
"EMPRESS","卑弥呼","1273","-L.B-",,"2792","DOLCE.",,"4007","DOLCE.",
"EMPRESS","BITTER CHOCOLATE STRIKER","1126","RIN.T",,"2261","-L.B-",,"3931","TANMEN",
"EMPRESS","Colorful Cookie","1140","RIN.T",,"2279","-L.B-",,"3510","DOLCE.",
"EMPRESS","不沈艦CANDY","1201","RIN.T",,"2011","-L.B-",,"3301","DOLCE.",