"version","title","normalScore","normalDJName","normalPrefecture","hyperScore","hyperDJName","hyperPrefecture","anotherScore","anotherDJName","anotherPrefecture"
"HAPPY SKY","I am","1107","SKYLUV",,"1757","SKYLUV",,"2154","JJJJJJ",
"HAPPY SKY","in motion","859","SAKAKI",,"1081","SEEKER",,"1313","9SOGE-",
"HAPPY SKY","INAZUMA","1117","SAKAKI",,"1827","ALISA",,"2693","DOLCE.",
"HAPPY SKY","冥","1085","HELL",,"2134","ZENO",,"3690","IMP",
"HAPPY SKY","LESSON 5","1295","SAKAKI",,"1879","SAKAKI",,"2494","NI-PON",
"HAPPY SKY","Listen up","997","SAKAKI",,"1466","CARP*S",,"2089","DOLCE.",
"HAPPY SKY","Little Little Princess","1111","SAKAKI",,"2191","ZENO",,"2766","*HUYU*",
"HAPPY SKY","Love Magic","1026","UNYO",,"1766","AKI-15",,"1962","TOTORO",
"HAPPY SKY","mind the gap","773","TART",,"1049","MIND*S",,"1603","TOTORO",
"HAPPY SKY","MOON RACE","866","SAKAKI",,"1186","CARP*S",,"1891","KA*S",
"HAPPY SKY","PATRIOTISM","780","SAKAKI",,"1347","WWWWWW",,"1825","CORE",
"HAPPY SKY","Pink Rose","594","SAKAKI",,"972","SAKAKI",,"1050","SAKAKI",
"HAPPY SKY","PLASMA","958","SAKAKI",,"1691","CARP*S",,"2269","KA*S",
"HAPPY SKY","Pollinosis","804","SKYLUV",,"1171","CARP*S",,"2507","DOLCE.",
"HAPPY SKY","POODLE","983","SAKAKI",,"1900","F-14D",,"2296","NI-PON",
"HAPPY SKY","rage against usual","1375","N!?",,"2066","*JOAN*",,"2942","KA*S",
"HAPPY SKY","SCREAM SQUAD","1185","XEMN",,"1669","CINK",,"2019","DOLCE.",
"HAPPY SKY","Scripted Connection⇒ A mix","1712","SAKAKI",,"2256","SAL",,"3098","DOLCE.",
"HAPPY SKY","Scripted Connection⇒ H mix","1727","Y13",,"2082","D.H",,"2504","DOLCE.",
"HAPPY SKY","Scripted Connection⇒ N mix","1341","HELL",,"1684","DOLCE.",,"2107","DOLCE.",
"HAPPY SKY","SEXYSEXYCHEVY","831","SAKAKI",,"1160","CARP*S",,"1817","DOLCE.",
"HAPPY SKY","SigSig","1092","SAKAKI",,"1710","SKYLUV",,"2588","BAN-BE",
"HAPPY SKY","SPARK!","706","YMG-C",,"1332","34NARA",,"1594","A873-0",
"HAPPY SKY","tant pis pour toi","768","SAKAKI",,"1333","N!?",,"1698","*1048*",
"HAPPY SKY","Tizona d'El Cid","984","SAKAKI",,"1961","*KNST*",,"2303","9SOGE-",
"HAPPY SKY","TOE JAM","782","TART",,"1371","MIND*S",,"1417","DDN",
"HAPPY SKY","Twelfth Style","1243","SAKAKI",,"1534","CARP*S",,"2034","NI-PON",
"HAPPY SKY","Under the Sky","913","SAKAKI",,"1416","SAKAKI",,"1734","KA*S",
"HAPPY SKY","vault of heaven","802","ATIA",,"1449","CARP*S",,"2002","KA*S",
"HAPPY SKY","Votum stellarum","825","SAKAKI",,"1695","CARP*S",,"1999","DOLCE.",
"HAPPY SKY","We are disっ娘よっつ打ち命","672","TE2YA*",,"979","90884",,"1665","*JOAN*",
"HAPPY SKY","Xepher","1137","ZAN.T",,"2211","XAN.7",,"2988","IMP",
"HAPPY SKY","ラクエン","720","SAKAKI",,"954","LAVIS",,"1949","KA*S",
"HAPPY SKY","ヒマワリ","570","Y.S-Y",,"1867","SAKAKI",,"2061","ZENO",
"HAPPY SKY","オレはビートマニア！お前は何マニア？","822","YMG-C",,"1494","CARP*S",,"1700","BAN-BE",
"HAPPY SKY","キャッシュレスは愛情消すティッシュ","816","SAKAKI",,"1361","AKI-15",,"2129","DOLCE.",
"HAPPY SKY","月光","907","HELL",,"1788","CARP*S",,"2457","*1048*",
"HAPPY SKY","合体せよ！ストロングイェーガー！！ (Ryu☆ remix)","1127","SAKAKI",,"1587","AGUILA",,"1913","NI-PON",
"DistorteD","ALFARSHEAR 双神威に廻る夢","1093","SAKAKI",,"1670","HELL",,"2076","KENTAN",
"DistorteD","Apocalypse ～dirge of swans～","1013","SAKAKI",,"1811","CARP*S",,"2383","IMP",
"DistorteD","ay carumba!!!!","1029","SAKAKI",,"1573","MYGOIC",,"1913","IMP",
"DistorteD","嘆きの樹","1792","SKYLUV",,"2499","A-RIN",,"3802","DOLCE.",
"DistorteD","BALLAD THE FEATHERS","734","YMG-C",,"1105","SAL",,"1519","9SOGE-",
"DistorteD","Bloody Tears(IIDX EDITION)","1145","SAKAKI",,"1996","CARP*S",,"2163","CORE",
"DistorteD","bluemoon","584","*TAM*",,"1705","SAKAKI",,"2285","*HUYU*",
"DistorteD","BOOM BOOM DISCO NIGHT","1034","SAKAKI",,"1854","*JOAN*",,"2277","IMP",
"DistorteD","Broadbanded","906","TE2YA*",,"1437","*JOAN*",,"2008","CORE",
"DistorteD","Concertino in Blue","910","SAKAKI",,"1742","SELF",,"2473","DOLCE.",
"DistorteD","CONTRACT","1286","*HEI*",,"1693","LAST",,"2074","BAN-BE",
"DistorteD","Crazy K.I.N.O.","866","SAKAKI",,"1183","TTY.MJ",,"1656","TTY.MJ",
"DistorteD","D.C. fish","1024","SKYLUV",,"1978","CARP*S",,"2335","CORE",
"DistorteD","DEEP ROAR","1004","UNYO",,"1442","CARP*S",,"1933","CARP*S",
"DistorteD","Double Loving Heart","584","*TAM*",,"1338","CARP*S",,"1812","DDN",
"DistorteD","DUE TOMORROW","912","T.I",,"1447","24-OKA",,"1978","DOLCE.",
"DistorteD","Enjoy your life","696","SAKAKI",,"1101","CARP*S",,"1464","A4NAME",
"DistorteD","EURO-ROMANCE","988","SAKAKI",,"1847","HELL",,"2092","KENTAN",
"DistorteD","Ganymede","1128","16GO!!",,"1703","MOMOKO",,"2286","*HUYU*",
"DistorteD","Harmony and Lovely","914","34NARA",,"1794","CARP*S",,"2225","*JOAN*",
"DistorteD","Heavenly Sun(IIDX VERSION)","841","UNYO",,"1606","CARP*S",,"2109","*JOAN*",
"DistorteD","iFUTURELIST","706","SAKAKI",,"1165","SAKAKI",,"1696","XAN.L",
"DistorteD","INFERNO","1192","SAKAKI",,"1632","HELL",,"1992","A873-0",
"DistorteD","Leaving・・・","790","SAKAKI",,"1413","HELL",,"2123","IMP",
"DistorteD","Look To The Sky(cyber True Color)","1003","SKYLUV",,"1900","CARP*S",,"2417","*JOAN*",
"DistorteD","Melody Life","792","SAKAKI",,"1339","UNYO",,"1848","*KNST*",
"DistorteD","MINT","1043","CORE",,"1823","CORE",,"2299","KA*S",
"DistorteD","MOON","870","SAKAKI",,"2114","CARP*S",,"2207","KA*S",
"DistorteD","Parasite World","1360","SAKAKI",,"1901","N!?",,"2361","*JOAN*",
"DistorteD","Power of Love","1022","SAKAKI",,"1687","SAKAKI",,"2137","*JOAN*",
"DistorteD","Pretty Punisher","996","34NARA",,"1475","CARP*S",,"1922","DOLCE.",
"DistorteD","So Fabulous !!","1111","SKYLUV",,"1561","SAKAKI",,"2358","NI-PON",
"DistorteD","Sun Field","574","TE2YA*",,"1538","CARP*S",,"2429","CORE",
"DistorteD","The Dirty of Loudness","1458","TE2YA*",,"2248","SELF",,"2591","DANTAG",
"DistorteD","This is Love","945","34NARA",,"1813","HELL",,"2461","DOLCE.",
"DistorteD","tiger yamato","795","HELL",,"1402","WWWWWW",,"1868","CORE",
"DistorteD","Tonight?","642","ZAN.T",,"1174","MA3YAN",,"1493","CORE",
"DistorteD","tripping contact","1354","SAKAKI",,"1908","*JOAN*",,"2632","*HUYU*",
"DistorteD","tripping contact(teranoid&MC Natsack Remix)","1280","SAKAKI",,"1971","HELL",,"2451","JDR-OK",
"DistorteD","Type Mars (G-Style Mix)","1134","YMG-C",,"1884","*JOAN*",,"2399","DOLCE.",
"DistorteD","Ubiquitous Fantastic Ride","650","UNYO",,"1243","MASAKI",,"1645","*HUYU*",
"DistorteD","waxing and wanding","1314","SAKAKI",,"1979","ZENO",,"2869","DOLCE.",
"DistorteD","Why did you go away","1117","SAKAKI",,"1799","AGUILA",,"2310","IMP",
"DistorteD","Winning Eleven9 Theme(IIDX EDITION)","838","SAKAKI",,"1440","CARP*S",,"1711","CARP*S",
"DistorteD","wish","799","34NARA",,"1192","HELL",,"1504","DDN",
"DistorteD","WISH(EUROBEAT MIX)","1062","SAKAKI",,"1634","CARP*S",,"1965","DOLCE.",
"DistorteD","with you…","796","SAKAKI",,"1159","CARP*S",,"1774","JAI&CO",
"DistorteD","Zenius -I- vanisher","986","34NARA",,"1568","HELL",,"2388","TTY.MJ",
"DistorteD","カゴノトリ～弐式～","1155","HELL",,"1866","CARP*S",,"2605","DOLCE.",
"DistorteD","タシカナモノ","944","SAKAKI",,"1449","SKYLUV",,"2041","K.F",
"DistorteD","華蝶風雪","1272","SKYLUV",,"2109","ZENO",,"2967","IMP",
"DistorteD","虹色","974","SAKAKI",,"1573","HELL",,"1857","DOLCE.",
"DistorteD","罠","566","16GO!?",,"1539","SAKAKI",,"2448","DOLCE.",
"GOLD","2hot2eat","613","A873-0",,"1202","1$",,"1658","DDN",
"GOLD","電人、暁に斃れる。","1560","SAKAKI",,"2453","DOLCE.",,"3370","DOLCE.",
"GOLD","Air Bell","997","SKYLUV",,"1368","SAJI",,"1725","SELF",
"GOLD","ANDROMEDA II","999","UNYO",,"1941","*JOAN*",,"2479","CORE",
"GOLD","星をこの手に","1222","SAKAKI",,"1847","*JOAN*",,"2172","NEOP6P",
"GOLD","Blind Justice ～Torn souls, Hurt Faiths ～","1355","YMG-C",,"1988","CARP*S",,"2472","DOLCE.",
"GOLD","Candy Galy","1591","SAKAKI",,"2564","ZENO",,"3513","DOLCE.",
"GOLD","CaptivAte ～誓い～","1351","SKYLUV",,"2020","SKYLUV",,"2240","650",
"GOLD","CaptivAte ～裁き～","870","SKYLUV",,"1316","HELL",,"1781","KA*S",
"GOLD","Come On","978","SAKAKI",,"1240","DDN",,"1834","IMP",
"GOLD","CROSSROAD","1147","DDN",,"1760","TTY.MJ",,"2188","XAN.7",
"GOLD","Cyber Force","1272","YMG-C",,"1948","*JOAN*",,"2379","*JOAN*",
"GOLD","Dreaming Sweetness","1221","N!?",,"1607","*KNST*",,"2141","9SOGE-",
"GOLD","earth-like planet","788","TART",,"1348","YMG-C",,"2090","SELF",
"GOLD","Fascination MAXX","982","N!?",,"1693","YUKI",,"2530","CHAN",
"GOLD","FIRE FIRE","1219","DDN",,"1829","TTY.MJ",,"2740","DOLCE.",
"GOLD","four-leaf","771","YMG-C",,"1276","CARP*S",,"1718","SAL",
"GOLD","GHOSTBUSTERS","644","27SONA",,"1046","SKYLUV",,"1479","A873-0",
"GOLD","GOLD RUSH","1212","SAKAKI",,"1512","*JOAN*",,"2362","DOLCE.",
"GOLD","GRID KNIGHT","845","SAKAKI",,"2001","*JOAN*",,"2485","*JOAN*",
"GOLD","HALF MOON","773","UNYO",,"1465","AGUILA",,"1856","*HUYU*",
"GOLD","heaven above","835","SAKAKI",,"1418","CARP*S",,"1851","*JOAN*",
"GOLD","High School Love","876","ALL-15",,"1572","SKYLUV",,"2207","ZENO",
"GOLD","HONEY♂PUNCH","808","SAKAKI",,"1446","SKYLUV",,"2064","TOTORO",
"GOLD","零 ‐ZERO‐","1192","SAKAKI",,"1813","SKYLUV",,"2311","CORE",
"GOLD","INORI","1398","UNYO",,"2628","*JOAN*",,"3186","DOLCE.",
"GOLD","KAMAITACHI","1286","YMG-C",,"2055","*JOAN*",,"2689","TOTORO",
"GOLD","LASER CRUSTER","1453","90884",,"2458","DOLCE.",,"3202","DOLCE.",
"GOLD","Love Again...","586","34NARA",,"800","34NARA",,"1073","NAQ",
"GOLD","Make Me Your Own","898","SAKAKI",,"1636","DDN",,"2138","BAN-BE",
"GOLD","METALLIC MIND","897","UNYO",,"1441","K.F",,"1636","DOLCE.",
"GOLD","My Only Shining Star","1178","UNYO",,"1425","VX-UI",,"1898","IMP",
"GOLD","never...","828","YMG-C",,"1380","SKYLUV",,"1823","650",
"GOLD","op.31 叙情","611","N!?",,"1332","AKAGI",,"1603","TOTORO",
"GOLD","PHOTONGENIC","1389","HELL",,"1990","*JOAN*",,"2310","IMP",
"GOLD","Play back hate you","815","N!?",,"1743","TTY.MJ",,"2219","KA*S",
"GOLD","Red Rocket Rising","830","SKYLUV",,"1458","PON-B",,"2199","ZENO",
"GOLD","Roulette","916","N!?",,"1469","SKYLUV",,"2120","KA*S",
"GOLD","Second Heaven","999","SAKAKI",,"1570","DOLCE.",,"2117","DOLCE.",
"GOLD","Sense 2007","1554","DDN",,"2268","HORI",,"2905","DOLCE.",
"GOLD","smile","1484","SKYLUV",,"2181","DOLCE.",,"2872","*HUYU*",
"GOLD","snow storm","806","34NARA",,"2320","*JOAN*",,"2787","KA*S",
"GOLD","So Real","776","N!?",,"1349","PITAGO",,"1716","IMP",
"GOLD","STARS☆☆☆(Re-tuned by HΛL)-IIDX EDITION-","1105","UNYO",,"1739","ASIAN2",,"2141","*JOAN*",
"GOLD","the shadow","1230","YMG-C",,"2127","*JOAN*",,"2895","IMP",
"GOLD","The Smile of You","944","DDN",,"1316","CARP*S",,"1629","DDN",
"GOLD","TRANOID","823","SAKAKI",,"1818","DOLCE.",,"2207","BAN-BE",
"GOLD","VANESSA","1165","DDN",,"1822","MYGOIC",,"2385","TOTORO",
"GOLD","Watch out!!","747","34NARA",,"1059","MIND*S",,"1596","KA*S",
"GOLD","With your Smile","732","SAKAKI",,"1193","9SOGE-",,"1572","CARP*S",
"GOLD","X-rated","897","34NARA",,"1611","JJJJJJ",,"2107","*JOAN*",
"GOLD","Yabis Starlight","951","SKYLUV",,"1443","*JOAN*",,"2261","EMT2",
"GOLD","リグレット","1329","34NARA",,"1763","WWWWWW",,"2429","TTY.MJ",
"GOLD","ヨシダさん","940","SAKAKI",,"1456","SKYLUV",,"1972","9SOGE-",
"GOLD","カミロ・ウナ・メンデス","644","YMG-C",,"1240","P",,"1906","*JOAN*",
"GOLD","クルクル☆ラブ～Opioid Peptide MIX～","995","SAKAKI",,"1521","DANMAK",,"2256","IMP",
"GOLD","シティ・エンジェル","1037","HELL",,"1347","CARP*S",,"1991","KA*S",
"GOLD","花吹雪 ～IIDX LIMITED～","734","-ASDF-",,"1144","-HIDE-",,"1433","SELF",
"GOLD","鬼言集","1188","HELL",,"1566","DDN",,"2018","DOLCE.",