"version","title","normalScore","normalDJName","normalPrefecture","hyperScore","hyperDJName","hyperPrefecture","anotherScore","anotherDJName","anotherPrefecture"
"DistorteD","Apocalypse ～dirge of swans～","1008","UNYO",,"1816","CARP*S",,"2392","TANMEN",
"DistorteD","BALLAD THE FEATHERS","734","TURTLE",,"1104","GES8RO",,"1524","DOLCE.",
"DistorteD","Bloody Tears(IIDX EDITION)","1146","TURTLE",,"1992","SHOP-E",,"2174","TANMEN",
"DistorteD","bluemoon","584","TURTLE",,"1710","MABERI",,"2318","*SNOW*",
"DistorteD","BOOM BOOM DISCO NIGHT","1036","IMOTO*",,"1861","RICK.",,"2283","FF3",
"DistorteD","Broadbanded","907","ATIA",,"1435","RICK.",,"2022","RICK.",
"DistorteD","Concertino in Blue","903","TURTLE",,"1755","RICK.",,"2536","DOLCE.",
"DistorteD","CONTRACT","1268","VEGETA",,"1690","HINATA",,"2091","TANMEN",
"DistorteD","Crazy K.I.N.O.","867","TURTLE",,"1186","FULPOP",,"1665","TANMEN",
"DistorteD","D.C. fish","1024","TURTLE",,"1982","XAN.L",,"2348","DOLCE.",
"DistorteD","DEEP ROAR","1002","TURTLE",,"1443","FULPOP",,"1934","HORI",
"DistorteD","Double vv Loving Heart","584","TURTLE",,"1337","ARAD",,"1814","TETSUO",
"DistorteD","Enjoy your life","695","TURTLE",,"1101","RICK.",,"1467","TANMEN",
"DistorteD","EURO-ROMANCE","988","TURTLE",,"1852","XAN.L",,"2105","TETSUO",
"DistorteD","Ganymede","1133","RABBIT",,"1713","2KO2KO",,"2332","*SNOW*",
"DistorteD","Harmony and Lovely","914","TART",,"1795","CARP*S",,"2242","TANMEN",
"DistorteD","Heavenly Sun(IIDX VERSION)","842","IMOTO*",,"1601","VEGETA",,"2117","RICK.",
"DistorteD","INFERNO","1194","TURTLE",,"1635","ARAD",,"1992","TANMEN",
"DistorteD","Melody Life","792","TURTLE",,"1340","MONO",,"1861","TANMEN",
"DistorteD","MINT","1041","ATIA",,"1814","CARP*S",,"2309","DOLCE.",
"DistorteD","MOON","871","TURTLE",,"2109","NOVAK",,"2218","DOLCE.",
"DistorteD","Parasite World","1356","GES8RO",,"1907","XAN.L",,"2372","TANMEN",
"DistorteD","Power of Love","1016","TURTLE",,"1682","MABERI",,"2139","FF3",
"DistorteD","Pretty Punisher","997","TURTLE",,"1475","ARAD",,"1940","TETSUO",
"DistorteD","So Fabulous!!","1111","GES8RO",,"1559","CARP*S",,"2365","TERROR",
"DistorteD","Sun Field","574","TART",,"1543","SHOP-E",,"2446","DOLCE.",
"DistorteD","The Dirty of Loudness","1457","2KO2KO",,"2250","MA&YU",,"2608","TANMEN",
"DistorteD","This is Love","945","IMOTO*",,"1805","RIN.T",,"2477","TETSUO",
"DistorteD","tripping contact","1359","TURTLE",,"1904","VEGETA",,"2643","DOLCE.",
"DistorteD","tripping contact(teranoid&MC Natsack Remix)","1283","TURTLE",,"1984","MA&YU",,"2477","TETSUO",
"DistorteD","Type Mars (G-Style Mix)","1134","ATIA",,"1912","JASTY.",,"2423","DOLCE.",
"DistorteD","Ubiquitous Fantastic Ride","650","TURTLE",,"1230","JOSYU*",,"1650","*SNOW*",
"DistorteD","waxing and wanding","1315","RIN.T",,"1983","ZENO",,"2881","TETSUO",
"DistorteD","Why did you go away","1116","TURTLE",,"1796","IMOTO*",,"2314","TANMEN",
"DistorteD","wish","799","TURTLE",,"1193","ARAD",,"1508","*SNOW*",
"DistorteD","WISH(EUROBEAT MIX)","1062","ATIA",,"1637","CARP*S",,"1968","JDR-OK",
"DistorteD","with you…","796","TART",,"1156","FULPOP",,"1777","TANMEN",
"DistorteD","Zenius -I- vanisher","985","TURTLE",,"1569","CARP*S",,"2407","DOLCE.",
"DistorteD","カゴノトリ～弐式～","1152","GES8RO",,"1864","CARP*S",,"2631","TANMEN",
"DistorteD","タシカナモノ","944","TART",,"1442","CARP*S",,"2046","LAL-CE",
"DistorteD","嘆きの樹","1791","RIN.T",,"2518","RICK.",,"3874","DOLCE.",
"DistorteD","罠","566","TART",,"1543","RICK.",,"2453","JASTY.",
"DistorteD","華蝶風雪","1267","TURTLE",,"2117","B-RABI",,"2977","DOLCE.",
"DistorteD","虹色","973","TURTLE",,"1577","RICK.",,"1861","TANMEN",
"GOLD","Air Bell","996","UNYO",,"1365","ARAD",,"1731","TERROR",
"GOLD","ANDROMEDA II","1001","ATIA",,"1934","2KO2KO",,"2491","DOLCE.",
"GOLD","Blind Justice ～Torn souls, Hurt Faiths ～","1350","GES8RO",,"1980","TOTORI",,"2478","*MIYU*",
"GOLD","Candy Galy","1585","IMOTO*",,"2572","TANMEN",,"3555","TETSUO",
"GOLD","CaptivAte ～裁き～","866","TURTLE",,"1315","RICK.",,"1782","DOLCE.",
"GOLD","CaptivAte ～誓い～","1343","LARK!M",,"2020","RICK.",,"2243","LAL-CE",
"GOLD","CROSSROAD","1145","IMOTO*",,"1759","RICK.",,"2190","TETSUO",
"GOLD","Cyber Force","1271","ATIA",,"1945","SHOP-E",,"2384","TANMEN",
"GOLD","Dreaming Sweetness","1221","IMOTO*",,"1605","GES8RO",,"2142","TANMEN",
"GOLD","earth-like planet","788","LARK.4",,"1349","RICK.",,"2089","UKI6RA",
"GOLD","Fascination MAXX","967","MUFU-A",,"1692","ZENO",,"2515","DOLCE.",
"GOLD","FIRE FIRE","1220","TURTLE",,"1826","XAN.L",,"2777","DOLCE.",
"GOLD","four-leaf","771","TURTLE",,"1271","IMOTO*",,"1723","TANMEN",
"GOLD","GOLD RUSH","1214","IMOTO*",,"1514","CARP*S",,"2373","1048",
"GOLD","HALF MOON","774","TURTLE",,"1475","TOTORI",,"1868","DOLCE.",
"GOLD","heaven above","833","TURTLE",,"1410","VEGETA",,"1852","RICK.",
"GOLD","High School Love","876","TART",,"1568","AYANE.",,"2208","KENTAN",
"GOLD","INORI","1401","LARK.4",,"2626","SHOP-E",,"3191","TANMEN",
"GOLD","KAMAITACHI","1283","TURTLE",,"2049","CARP*S",,"2714","DOLCE.",
"GOLD","LASER CRUSTER","1452","GES8RO",,"2440","XAN.L",,"3225","DOLCE.",
"GOLD","Love Again...","586","TART",,"800","AYANE.",,"1074","TANMEN",
"GOLD","Make Me Your Own","893","TURTLE",,"1637","TOTORI",,"2144","UKI6RA",
"GOLD","METALLIC MIND","895","UNYO",,"1451","MEIAN.",,"1648","TANMEN",
"GOLD","My Only Shining Star","1175","MUFU-A",,"1423","SHOP-E",,"1903","SHOP-E",
"GOLD","never...","828","TART",,"1374","INOPU-",,"1819","DOLCE.",
"GOLD","PHOTONGENIC","1380","ATIA",,"1990","KUREI",,"2311","DOLCE.",
"GOLD","Play back hate you","814","TURTLE",,"1743","*SHO*",,"2225","DOLCE.",
"GOLD","Roulette","918","STEEL*",,"1462","ARAD",,"2125","TANMEN",
"GOLD","Second Heaven","998","ATIA",,"1561","JASTY.",,"2116","RICK.",
"GOLD","Sense 2007","1561","TOTORI",,"2262","MEIAN.",,"2954","DOLCE.",
"GOLD","smile","1476","AMITIE",,"2171","SAJI",,"2910","TANMEN",
"GOLD","snow storm","806","TURTLE",,"2313","XAN.L",,"2794","DOLCE.",
"GOLD","STARS☆☆☆(Re-tuned by H∧L) -IIDX EDITION-","1101","TURTLE",,"1737","XAN.L",,"2151","TANMEN",
"GOLD","the shadow","1231","TURTLE",,"2136","XAN.L",,"2929","TANMEN",
"GOLD","The Smile of You","944","TURTLE",,"1314","IMOTO*",,"1630","*MIYU*",
"GOLD","TRANOID","821","TURTLE",,"1799","HELP",,"2238","*SNOW*",
"GOLD","VANESSA","1165","AYANE.",,"1837","RICK.",,"2418","TANMEN",
"GOLD","Watch out!!","745","TART",,"1057","FULPOP",,"1594","*SNOW*",
"GOLD","With your Smile","732","TURTLE",,"1193","GES8RO",,"1575","TETSUO",
"GOLD","X-rated","896","TURTLE",,"1612","CARP*S",,"2120","TANMEN",
"GOLD","クルクル☆ラブ～Opioid Peptide MIX～","994","IMOTO*",,"1514","RICK.",,"2266","LAL-CE",
"GOLD","シティ・エンジェル","1035","ATIA",,"1346","RICK.",,"2000","TANMEN",
"GOLD","ヨシダさん","940","TURTLE",,"1456","RICK.",,"1971","DOLCE.",
"GOLD","リグレット","1328","TURTLE",,"1772","CARP*S",,"2438","ICASMI",
"GOLD","星をこの手に","1223","IMOTO*",,"1837","TOTORI",,"2178","LAL-CE",
"GOLD","花吹雪 ～IIDX LIMITED～","734","TURTLE",,"1142","IMOTO*",,"1431","FF3",
"GOLD","零 ‐ZERO‐","1189","TURTLE",,"1810","CARP*S",,"2313","TANMEN",
"GOLD","電人、暁に斃れる。","1549","IMOTO*",,"2453","XAN.L",,"3408","DOLCE.",
"GOLD","鬼言集","1190","TURTLE",,"1568","RICK.",,"2046","TANMEN",
"DJ TROOPERS","Anisakis -somatic mutation type""Forza""-","1260","IMOTO*",,"2148","SHOP-E",,"2864","DOLCE.",
"DJ TROOPERS","avant-guerre","775","TURTLE",,"1368","MABERI",,"1938","*SNOW*",
"DJ TROOPERS","Be OK","956","MUFU-A",,"1794","CARP*S",,"2413","TANMEN",
"DJ TROOPERS","beatonic nation","1277","LARK!M",,"1900","CARP*S",,"2179","TANMEN",
"DJ TROOPERS","Blue Rain","1028","TURTLE",,"1616","CARP*S",,"2280","TANMEN",
"DJ TROOPERS","Darling my LUV","706","TART",,"1017","FULPOP",,"1380","RB.AR8",
"DJ TROOPERS","Dazzlin' Darlin","910","TART",,"1408","IMOTO*",,"2229","JASTY.",
"DJ TROOPERS","Digitank System","951","CARP*S",,"1591","CARP*S",,"2119","UKI6RA",
"DJ TROOPERS","Do it!!Do it!!","1058","AYANE.",,"1608","RICK.",,"1941","DOLCE.",
"DJ TROOPERS","end of world","1040","TURTLE",,"1826","RICK.",,"2505","*MIYU*",
"DJ TROOPERS","evergreen","1009","TURTLE",,"1419","MABERI",,"1967","DOLCE.",
"DJ TROOPERS","four pieces of heaven","955","TURTLE",,"1894","DEXURE",,"2358","*SNOW*",
"DJ TROOPERS","Freeway Shuffle","822","TART",,"1286","ARAD",,"1880","FF3",
"DJ TROOPERS","ICARUS","1359","TURTLE",,"2100","DEXURE",,"2517","DOLCE.",
"DJ TROOPERS","in the Sky","1388","VEGETA",,"2140","MAJIN!",,"2543","Z-GOLD",
"DJ TROOPERS","JOURNEY TO ""FANTASICA"" (IIDX LIMITED)","874","TURTLE",,"1290","AYANE.",,"1887","*SNOW*",
"DJ TROOPERS","Ｋｉｃｋ ｏｕｔ 仮面","1192","IMOTO*",,"1598","RICK.",,"2040","TANMEN",
"DJ TROOPERS","LOVELY STORM","1352","GES8RO",,"2195","MA&YU",,"2836","LAL-CE",
"DJ TROOPERS","madrugada","726","TART",,"1242","VEGETA",,"1790","TANMEN",
"DJ TROOPERS","MAX LOVE","1458","ATIA",,"2185","JAI&CO",,"2678","LAL-CE",
"DJ TROOPERS","MENDES","1142","UNYO",,"2626","JASTY.",,"3566","DOLCE.",
"DJ TROOPERS","MENTAL MELTDOWN","1209","TURTLE",,"2279","XAN.L",,"2806","DOLCE.",
"DJ TROOPERS","NEW GENERATION -もう、お前しか見えない-","1073","TURTLE",,"1982","JASTY.",,"2645","TANMEN",
"DJ TROOPERS","Now and Forever","958","TURTLE",,"1697","N!?",,"2294","DOLCE.",
"DJ TROOPERS","oratio","1477","MO4MO4",,"2093","RICK.",,"2938","DOLCE.",
"DJ TROOPERS","PARANOiA ～HADES～","1095","TART",,"1856","ZENO",,"2750","DOLCE.",
"DJ TROOPERS","PROMISE FOR LIFE","608","LARK.4",,"1498","*JENA*",,"1748","HARAMI",
"DJ TROOPERS","radius","848","TURTLE",,"1469","XAN.L",,"1979","TANMEN",
"DJ TROOPERS","REMINISCENCE","1279","GES8RO",,"1859","TOTORI",,"2352","TANMEN",
"DJ TROOPERS","Rising in the Sun (original mix)","923","TURTLE",,"1707","RICK.",,"1982","DOLCE.",
"DJ TROOPERS","Ristaccia","1211","IMOTO*",,"2034","XAN.L",,"2749","DOLCE.",
"DJ TROOPERS","satellite020712 from ""CODED ARMS""","1346","IMOTO*",,"1925","XAN.L",,"2536","DOLCE.",
"DJ TROOPERS","satfinal","1095","GES8RO",,"1435","RICK.",,"1917","DOLCE.",
"DJ TROOPERS","scar in the earth","670","TART",,"1121","N!?",,"1526","5INKYO",
"DJ TROOPERS","Shades of Grey","748","TURTLE",,"1148","IMOTO*",,"1648","*SHO*",
"DJ TROOPERS","SHIFT","1004","GES8RO",,"1439","N!?",,"1998","TANMEN",
"DJ TROOPERS","SOUND OF GIALLARHORN","1403","ATIA",,"2773","RICK.",,"3302","TAKA.S",
"DJ TROOPERS","State Of The Art","1100","TURTLE",,"1571","CARP*S",,"2101","*SHO*",
"DJ TROOPERS","STEEL NEEDLE","1110","TURTLE",,"2163","MARIO$",,"2486","TANMEN",
"DJ TROOPERS","switch","813","IMOTO*",,"1561","SHOP-E",,"2118","TANMEN",
"DJ TROOPERS","THE DEEP STRIKER","1103","UNYO",,"2266","XAN.L",,"3040","TANMEN",
"DJ TROOPERS","the trigger of innocence","902","TURTLE",,"1184","GES8RO",,"1848","RICK.",
"DJ TROOPERS","Time to Air","1276","TURTLE",,"2102","TOTORI",,"2878","DOLCE.",
"DJ TROOPERS","TROOPERS","1248","IMOTO*",,"2381","*-W-*",,"2956","DOLCE.",
"DJ TROOPERS","Übertreffen","1108","IMOTO*",,"2003","MAJIN!",,"2529","DOLCE.",
"DJ TROOPERS","Wanna Party?","772","TART",,"1193","XAN.L",,"1523","FF3",
"DJ TROOPERS","エコ爺","847","TART",,"1352","TART",,"1842","TANMEN",
"DJ TROOPERS","マチ子の唄","836","TART",,"1322","RICK.",,"1799","TETSUO",
"DJ TROOPERS","ミラージュ･レジデンス","1145","TART",,"2163","XAN.L",,"2662","K.F",
"DJ TROOPERS","少年A","1276","TURTLE",,"2220","ZENO",,"2822","DOLCE.",
"DJ TROOPERS","華爛漫 -Flowers-","1019","GES8RO",,"1598","CARROT",,"2056","DOLCE.",
"DJ TROOPERS","走馬灯 -The Last Song-","516","BECK69",,"926","BECK69",,"1336","RICK.",
"DJ TROOPERS","高高度降下低高度開傘","930","TURTLE",,"1542","RB.AR8",,"2000","TANMEN",
"EMPRESS","3y3s","1535","ATIA",,"2543","KUREI",,"3574","DOLCE.",
"EMPRESS","ALL I NEED YOUR LOVE","1111","TURTLE",,"1720","SHOP-E",,"2140","DOLCE.",
"EMPRESS","ALL MY TURN -このターンに、オレの全てを賭ける-","1063","IMOTO*",,"1896","NOVAK",,"2605","DOLCE.",
"EMPRESS","Arabian Rave Night","1301","TURTLE",,"2280","MA&YU",,"2963","DOLCE.",
"EMPRESS","B4U(BEMANI FOR YOU MIX)","1225","TURTLE",,"2361","-1048-",,"3567","DOLCE.",
"EMPRESS","Bahram Attack-猫叉Master Remix-","1070","TURTLE",,"1982","CARP*S",,"2623","DOLCE.",
"EMPRESS","BITTER CHOCOLATE STRIKER","1122","GES8RO",,"2261","TANMEN",,"3940","TANMEN",
"EMPRESS","BRIDAL FESTIVAL!!!","999","TURTLE",,"1508","N!?",,"2141","TANMEN",
"EMPRESS","CaptivAte2～覚醒～","1120","TURTLE",,"1761","RIN.T",,"2418","TAKA.S",
"EMPRESS","Colorful Cookie","1140","TURTLE",,"2280","RICK.",,"3502","DOLCE.",
"EMPRESS","Cyber Force -DJ Yoshitaka Remix-","1099","TURTLE",,"1859","*TASUQ",,"2539","DOLCE.",
"EMPRESS","Flash back 90's","934","TART",,"1901","CARP*S",,"2338","TANMEN",
"EMPRESS","Fly Above","964","GES8RO",,"1628","IMOTO*",,"2032","*MIYU*",
"EMPRESS","Go Beyond!!","1087","*JENA*",,"1762","NAGISA",,"2276","DOLCE.",
"EMPRESS","HYPERION","1140","TURTLE",,"2116","MASAKI",,"2747","DOLCE.",
"EMPRESS","I'm Screaming Love","616","TURTLE",,"1330","ARAD",,"1701","LAL-CE",
"EMPRESS","Jack","927","TURTLE",,"1412","TOTORI",,"2155","TANMEN",
"EMPRESS","JEWELLERY STORM","1035","UNYO",,"1911","KAGOME",,"2557","TANMEN",
"EMPRESS","Just a Little Smile","829","AYANE.",,"1346","AYANE.",,"2478","DOLCE.",
"EMPRESS","Kung-fu Empire","1512","TURTLE",,"2631","RICK.",,"3279","DOLCE.",
"EMPRESS","Marie Antoinette","1109","TURTLE",,"1994","MABERI",,"2576","*SNOW*",
"EMPRESS","Mind Mapping","886","TART",,"1250","SHOP-E",,"1834","TANMEN",
"EMPRESS","Monkey Dance '09","874","TURTLE",,"1773","RICK.",,"2269","JASTY.",
"EMPRESS","MY FUTURE","976","TURTLE",,"1690","XAN.L",,"2209","TANMEN",
"EMPRESS","naughty girl@Queen's Palace","864","ATIA",,"1700","NOVAK",,"2127","DOLCE.",
"EMPRESS","neogenesis","1008","AYANE.",,"1362","IMOTO*",,"1721","DOLCE.",
"EMPRESS","NΦ CRIME","828","TURTLE",,"1465","RIN.T",,"1896","MACAU*",
"EMPRESS","Programmed World","952","TURTLE",,"1806","RICK.",,"2308","DOLCE.",
"EMPRESS","PSYCHE PLANET-GT","1440","ATIA",,"2325","XAN.L",,"2698","DOLCE.",
"EMPRESS","Punch Love♡仮面","1129","IMOTO*",,"1761","XAN.L",,"2525","DOLCE.",
"EMPRESS","Queens Tragedy","856","TART",,"1714","RB.AR8",,"2244","K.F",
"EMPRESS","Secrets","1274","TURTLE",,"2484","XAN.L",,"3161","DOLCE.",
"EMPRESS","smooooch･∀･","836","TART",,"1657","RICK.",,"2157","DOLCE.",
"EMPRESS","SOLITON BEAM","1469","GES8RO",,"2127","CARP*S",,"2366","DOLCE.",
"EMPRESS","THANK YOU FOR PLAYING","823","TURTLE",,"1677","DEXURE",,"2144","*SNOW*",
"EMPRESS","THE SHINING POLARIS(kors k mix)","983","ATIA",,"1534","RICK.",,"2102","TANMEN",
"EMPRESS","thunder HOUSE NATION Remix","1088","IMOTO*",,"1662","AYANE.",,"2472","XAN.L",
"EMPRESS","Turii～Panta rhei～","898","TURTLE",,"2092","XAN.L",,"2672","K.F",
"EMPRESS","V2","1497","GES8RO",,"3194","RICK.",,"3586","DOLCE.",
"EMPRESS","You'll say ""Now!""","1247","CARP*S",,"1875","SHOP-E",,"2508","DOLCE.",
"EMPRESS","まほろば","796","TURTLE",,"1467","CARP*S",,"2054","TANMEN",
"EMPRESS","アタック NO.3","901","TURTLE",,"1354","MABERI",,"2141","TANMEN",
"EMPRESS","ハリツヤランデヴー","964","IMOTO*",,"2140","JASTY.",,"2494","TANMEN",
"EMPRESS","ミッドナイト堕天使","999","ATIA",,"1647","T.S.M",,"2071","RICK.",
"EMPRESS","不沈艦CANDY","1196","TURTLE",,"2006","RICK.",,"3295","DOLCE.",
"EMPRESS","凛として咲く花の如く","1337","TURTLE",,"2160","TOTORI",,"2786","TANMEN",
"EMPRESS","卑弥呼","1271","RIN.T",,"2733","F.A",,"3993","DOLCE.",
"EMPRESS","天空脳番長危機十六連打","1046","ATIA",,"2192","XAN.L",,"2615","DOLCE.",
"EMPRESS","山岡晃の「クイズ！家事都合！」","678","TART",,"1385","IMOTO*",,"2064","DOLCE.",
"EMPRESS","翼","908","TURTLE",,"1527","MABERI",,"1973","XAN.L",
"EMPRESS","鉄甲乙女 -under the steel-","948","IMOTO*",,"1643","RICK.",,"2185","YOZUCA",
"SIRIUS","AIR RAID FROM THA UNDAGROUND","1181","F-SIDE",,"1874","N!?",,"2358","DOLCE.",
"SIRIUS","Almagest","1030","LARK!M",,"2250","YOZUKA",,"3128","DOLCE.",
"SIRIUS","Bad Maniacs","1313","VEGETA",,"1924","RICK.",,"3219","DOLCE.",
"SIRIUS","bass 2 bass","732","LARK.4",,"1274","FULPOP",,"1899","UKI6RA",
"SIRIUS","beatchic☆仮面～好き、でいさせて～","1014","TURTLE",,"1661","UNYO",,"2026","TETSUO",
"SIRIUS","BEAUTIFUL ANGEL","642","LARK.4",,"1832","RICK.",,"2490","JECT",
"SIRIUS","Being torn the sky","662","LARK.4",,"1223","RICK.",,"1987","RICK.",
"SIRIUS","bloomin' feeling","1285","VEGETA",,"1953","XAN.L",,"2606","TERROR",
"SIRIUS","Brazilian Fire","822","LARK.4",,"1344","CARP*S",,"1781","TETSUO",
"SIRIUS","CaptivAte～裁き～(SUBLIME TECHNO MIX)","1044","TURTLE",,"1652","JASTY.",,"2439","DOLCE.",
"SIRIUS","Chocolate Dancing","466","TART",,"1000","UNYO",,"1436","UKI6RA",
"SIRIUS","D","1490","TURTLE",,"1958","F.A",,"2560","F.A",
"SIRIUS","DAWN -THE NEXT ENDEAVOUR-","1657","MASAKI",,"2709","SHOP-E",,"3138","TANMEN",
"SIRIUS","Dazzlin' Darlin -秋葉工房mix-","806","LARK.4",,"1528","RICK.",,"2100","TETSUO",
"SIRIUS","DENJIN AKATSUKINI TAORERU -SF PureAnalogSynth Mix-","1062","TURTLE",,"1641","XAN.L",,"2645","DOLCE.",
"SIRIUS","DESIRE","954","TURTLE",,"1988","XAN.L",,"2865","DOLCE.",
"SIRIUS","Do Back Burn","684","LARK.4",,"1420","RICK.",,"1994","TANMEN",
"SIRIUS","DOMINION","1266","RIN.T",,"2360","RICK.",,"3220","DOLCE.",
"SIRIUS","DROP","870","TURTLE",,"2177","XAN.L",,"2650","TERROR",
"SIRIUS","Elisha","921","TURTLE",,"1494","MEIAN.",,"2268","DOLCE.",
"SIRIUS","Empire State Glory","1125","TURTLE",,"1838","RICK.",,"2641","DOLCE.",
"SIRIUS","eRAseRmOToRpHAntOM","1558","TURTLE",,"2615","NEET",,"3315","DOLCE.",
"SIRIUS","Evans","1253","RIN.T",,"2193","HAGE",,"2828","DOLCE.",
"SIRIUS","EXUSIA","1249","ATIA",,"2748","TANMEN",,"3844","DOLCE.",
"SIRIUS","G59","1799","IMOTO*",,"2400","K.F",,"3903","DOLCE.",
"SIRIUS","GALGALIM","1456","TURTLE",,"2019","TOTORI",,"2395","DOLCE.",
"SIRIUS","GOLDEN CROSS","1118","LARK!M",,"2130","XAN.L",,"3498","DOLCE.",
"SIRIUS","Hydrogen Blueback","1039","LARK.4",,"1718","RICK.",,"2324","TANMEN",
"SIRIUS","IN THE NAME OF LOVE","762","TART",,"1427","CARP*S",,"1938","JAI&CO",
"SIRIUS","Keep it-秋葉工房mix-","1041","TURTLE",,"1709","MA&YU",,"1873","LAL-CE",
"SIRIUS","Last Burning","885","TURTLE",,"1666","FULPOP",,"2380","DOLCE.",
"SIRIUS","Light Shine","828","LARK.4",,"1154","FULPOP",,"1962","DOLCE.",
"SIRIUS","London Affairs Beckoned With Money Loved By Yellow Papers.","814","LARK.4",,"1480","TOTORI",,"1841","CARP*S",
"SIRIUS","MIRACLE MEETS","965","VEGETA",,"1592","NOVAK",,"2235","DOLCE.",
"SIRIUS","MIRU key way","828","TURTLE",,"1330","MABERI",,"1782","*99*",
"SIRIUS","mosaic","1500","ATIA",,"2066","ZENO",,"3008","DOLCE.",
"SIRIUS","Mysterious Time","828","LARK.4",,"1500","GES8RO",,"2040","LAL-CE",
"SIRIUS","NEW SENSATION -もう、あなたしか見えない-","1277","LARK.4",,"2054","DO",,"2691","DOLCE.",
"SIRIUS","NoN-Fiction Story!","720","TURTLE",,"1400","FULPOP",,"2213","DOLCE.",
"SIRIUS","One of A Kind","840","TART",,"1416","FULPOP",,"1888","RICK.",
"SIRIUS","Programmed Sun","1120","TURTLE",,"1902","JASTY.",,"2596","TANMEN",
"SIRIUS","quell～the seventh slave～","978","TURTLE",,"1813","TOTORI",,"3162","TAKA.S",
"SIRIUS","Raison d'être～交差する宿命～","1226","TURTLE",,"2318","XAN.L",,"2749","DOLCE.",
"SIRIUS","Red. by Full Metal Jacket","1030","RIN.T",,"2060","NEET",,"3137","DOLCE.",
"SIRIUS","Roots of my way!","894","LARK.4",,"1360","TOTORI",,"2046","TETSUO",
"SIRIUS","Session 1 - Genesis -","937","AYANE.",,"1658","RICK.",,"2443","DOLCE.",
"SIRIUS","She is my wife","713","TURTLE",,"1567","RICK.",,"1978","FF3",
"SIRIUS","SOLID STATE SQUAD","1073","LARK!M",,"2332","RICK.",,"3567","DOLCE.",
"SIRIUS","Sorrows","818","TURTLE",,"1690","RIN.T",,"2474","TETSUO",
"SIRIUS","SPARK ! -essential RMX-","914","AMITIE",,"1711","XAN.L",,"2102","MYG-C",
"SIRIUS","special one","868","Y13",,"1228","MABERI",,"1778","1048",
"SIRIUS","spiral galaxy -L.E.D. STYLE SPREADING PARTICLE BEAM MIX-","1079","GES8RO",,"2142","XAN.L",,"2513","DOLCE.",
"SIRIUS","Sunrise","1075","ATIA",,"1971","TOTORI",,"2785","TETSUO",
"SIRIUS","THE LAST STRIKER","1432","TURTLE",,"1965","NOVAK",,"2624","DOLCE.",
"SIRIUS","The Story Begins","856","TART",,"1837","ANAGO",,"2459","DOLCE.",
"SIRIUS","To The Future","590","LARK.4",,"1034","INOPYU",,"1893","TANMEN",
"SIRIUS","with me…","928","TURTLE",,"1818","CARP*S",,"2535","DOLCE.",
"SIRIUS","かずあそび","530","LARK.4",,"1192","JASTY.",,"1697","RICK.",
"SIRIUS","たからもの","1291","UNYO",,"1884","RIN.T",,"2241","XAN.L",
"SIRIUS","コスモス","916","TURTLE",,"1520","LARK.4",,"2094","T.S.M",
"SIRIUS","サヨナラ・ヘヴン","942","LARK.4",,"1398","JOSYU*",,"1681","XAN.L",
"SIRIUS","バビロニア","844","TURTLE",,"1407","RICK.",,"1872","DOLCE.",
"SIRIUS","フェティッシュペイパー ～脇の汗回転ガール～","792","TART",,"1199","RABBIT",,"1822","TANMEN",
"SIRIUS","ワルツ第17番 ト短調 大犬のワルツ","1304","MEW",,"2330","RICK.",,"3243","DOLCE.",
"SIRIUS","水上の提督(Short mix from ""幻想水滸伝V"")","714","LARK.4",,"1704","RICK.",,"2114","*SNOW*",
"SIRIUS","未来のプリズム","702","LARK.4",,"1395","AYANE.",,"1780","DOLCE.",
"Resort Anthem","Aegis","914","34NARA",,"1422","RICK.",,"2354","DOLCE.",
"Resort Anthem","ALBIDA","1120","IMOTO*",,"2002","RICK.",,"3012","DOLCE.",
"Resort Anthem","Answer","786","TURTLE",,"1494","RICK.",,"2438","TANMEN",
"Resort Anthem","ANTHEM LANDING","978","AYANE.",,"1969","RICK.",,"2958","DOLCE.",
"Resort Anthem","Believe In Me","1064","TURTLE",,"1904","RICK.",,"2404","DOLCE.",
"Resort Anthem","BLUST OF WIND","854","TART",,"1609","RICK.",,"2144","TANMEN",
"Resort Anthem","Bounce Bounce Bounce","1112","FULPOP",,"1745","RICK.",,"2460","DOLCE.",
"Resort Anthem","Breaking the ground","1196","RIN.T",,"1794","RICK.",,"2527","DOLCE.",
"Resort Anthem","Broken","1098","AYANE.",,"2064","TOTORI",,"3159","DOLCE.",
"Resort Anthem","BROKEN EDEN","1082","RICK.",,"1824","RICK.",,"2338","TANMEN",
"Resort Anthem","Cansei de S NIK","784","LARK.4",,"1408","RICK.",,"1772","*SNOW*",
"Resort Anthem","Dances with Snow Fairies","1477","RIN.T",,"2312","RICK.",,"3135","DOLCE.",
"Resort Anthem","DAYDREAMER","1196","RIN.T",,"1768","AYANE",,"2529","TANMEN",
"Resort Anthem","Destiny Sword","909","LARK.4",,"1828","RICK.",,"2405","DOLCE.",
"Resort Anthem","DM STAR～関西 energy style～","1124","RICK.",,"1948","CARP*S",,"2406","TERROR",
"Resort Anthem","ELECTRIC MASSIVE DIVER","1369","RIN.T",,"2550","RICK.",,"3709","DOLCE.",
"Resort Anthem","Energy Drive","893","AYANE.",,"1507","NOVAK",,"2214","DOLCE.",
"Resort Anthem","Eternal Tears","444","TAKA-P",,"1100","RIN.T",,"1372","*SHO*",
