バージョン,タイトル,ジャンル,アーティスト,プレー回数,NORMAL 難易度,NORMAL EXスコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,HYPER 難易度,HYPER EXスコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,ANOTHER 難易度,ANOTHER EXスコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,最終プレー日時
Resort Anthem,Programmed Sun (xac Antarctic Ocean mix),UPLIFTING TRANCE,xac,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
Resort Anthem,reunion,CYBER WALTZ,Tatsh,1,8,0,0,0,-1,NO PLAY,11,0,0,0,-1,NO PLAY,12,2736,1215,306,65,HARD CLEAR,2016-04-03 22:10
Resort Anthem,ANTHEM LANDING,LATIN TEK,DJムラサメ,3,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,2875,1399,77,2,FULLCOMBO CLEAR,2016-10-11 17:14
Resort Anthem,DM STAR～関西 energy style～,SPEED RAVE,NAOKI,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
Resort Anthem,WE LOVE SHONAN,SURF&DUB,Studio Bongo Mango feat. Likkle Mai,0,4,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
Resort Anthem,ALBIDA,HARD RENAISSANCE,DJ YOSHITAKA,0,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
Resort Anthem,黒髪乱れし修羅となりて,撫子メタル,村正クオリア,1,4,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,12,3234,1518,198,20,HARD CLEAR,2016-04-23 23:23
Resort Anthem,sakura storm,HAPPY HARDCORE,Ryu☆,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,12,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
Resort Anthem,Broken,TRANCE,dj TAKA feat.AiMEE,9,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,12,3029,1450,129,6,HARD CLEAR,2016-10-24 19:16
Resort Anthem,Wuv U,CANDY RAVE,kors k,1,3,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,1624,770,84,6,FULLCOMBO CLEAR,2016-06-02 14:07
Resort Anthem,SPECIAL SUMMER CAMPAIGN!,BUCHIAGE TRANCE,Lucky Vacuum,1,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,12,2791,1301,189,13,HARD CLEAR,2016-09-24 12:22
Lincle,Snake Stick,TECH-BREAKBEATS,DJ Yoshitaka VS. DJ Mass MAD Izm*,0,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,0,0,0,-1,FAILED,2015-11-28 17:30
Lincle,天空の夜明け,ANTHEM,Cuvelia,5,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,3717,1710,297,38,CLEAR,2016-09-10 11:14
Lincle,F,RENAISSANCE,D.J.Amuro,2,5,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,3402,1616,170,10,HARD CLEAR,2016-09-18 12:22
Lincle,In the Blackest Den,PROGRESSIVE ROCK,Bulluvegola,4,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,2404,1084,236,17,HARD CLEAR,2016-10-24 20:18
Lincle,恋する☆宇宙戦争っ！！,Hi-BLEEP,Prim,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,12,0,0,0,-1,NO PLAY,2015-11-28 17:30
Lincle,YAKSHA,TERROR CORE,Neulakyussra,1,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,3515,1602,311,38,HARD CLEAR,2016-08-27 13:34
Lincle,DIAVOLO,TRANSCENDENTAL ETUDES,度胸兄弟,1,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,12,2691,1153,385,61,CLEAR,2016-09-03 11:22
Lincle,Scharfrichter,HARD ROCK,Ashemu,1,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,2682,1241,200,5,HARD CLEAR,2016-10-08 17:26
Lincle,Lucky Days,DREAM TRANCE,Sota Fujimori feat. Kanako Hoshino,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
Lincle,CALL,WORLD/ELECTRONICA,猫叉Master,1,2,0,0,0,-1,NO PLAY,5,0,0,0,-1,NO PLAY,8,1392,665,62,3,FULLCOMBO CLEAR,2015-12-08 20:41
Lincle,Several Words,VALIANT BEAT,CAPACITY GATE,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,FULLCOMBO CLEAR,2015-11-28 17:30
Lincle,蛇神,ORIENTAL MYTHOLOGY,Zektbach,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
Lincle,Todestrieb,SACRED TRANCE,Rche,1,5,0,0,0,-1,FULLCOMBO CLEAR,9,0,0,0,-1,NO PLAY,12,3248,1535,178,18,HARD CLEAR,2016-09-10 12:01
Lincle,prompt,NU PROGRESSIVE,wｘs ft.*spiLa*,1,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,2661,1258,145,4,HARD CLEAR,2016-09-10 12:43
Lincle,Quick Silver,RAVE FUSION,Mystic Moon,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
Lincle,Into The Sunlight,DRUM & BASS,kobo feat. RIO,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
Lincle,君のハートにロックオン,トレンディーフュージョン,Dr.Honda,1,4,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,2404,1069,266,14,HARD CLEAR,2016-10-15 15:13
Lincle,Almace,TECHNO,Qrispy Joybox,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
Lincle,The Sampling Paradise,HARD TRANCE,Mamonis,0,5,0,0,0,-1,HARD CLEAR,9,0,0,0,-1,NO PLAY,12,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
Lincle,Release The Music,TECH DANCE,kors k,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
Lincle,Follow Tomorrow,J-DANCE POP,HHH×MM×ST,1,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,2148,1008,132,0,FULLCOMBO CLEAR,2016-10-08 16:18
Lincle,NNRT,ELECTRO GOTHIC,Levaslater,0,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
Lincle,SHADE,TECHNO,DJ MURASAME vs dj Killer,2,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,2806,1357,92,6,EX HARD CLEAR,2016-09-17 21:00
Lincle,24th Century BOY,EURO RAVE,Tatsh,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
Lincle,The Limbo,CYBER PUNK,STN,7,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,3100,1454,192,17,HARD CLEAR,2016-10-08 18:31
Lincle,Miami Sunset Drive,80's ELECTRO HOUSE,Dirty Androids,5,4,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,9,1618,779,60,0,FULLCOMBO CLEAR,2016-10-21 14:48
Lincle,A MINSTREL ～ ver. short-scape ～,LA FABELO,KANTASIA by S.S.D. PRODUCTS,1,3,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,9,2281,1099,83,4,FULLCOMBO CLEAR,2016-04-29 12:50
Lincle,LAX5 feat.Ryota Yoshinari,LOUD TECH,Katana Sounds,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
Lincle,BLACK.by X-Cross Fade,TECH-BREAKBEATS,DJ Mass MAD Izm*,0,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,0,0,0,-1,CLEAR,2015-11-28 17:30
Lincle,Yellow Sunrise,DRUM'N'BASS,xac,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,FULLCOMBO CLEAR,2015-11-28 17:30
Lincle,陽炎,POP,星野奏子,0,3,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
Lincle,Mermaid girl-秋葉工房 MIX-,EURO BEAT,Remixed by DJ Command,0,4,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
Lincle,聖人の塔,BATTLE TRACK,Beridzebeth,0,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,0,0,0,-1,CLEAR,2015-11-28 17:30
Lincle,Liquid Crystal Girl feat. echo,ELECTRO,kmp,0,2,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
Lincle,Star Trail,TRANCE,Nhato,5,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,1784,845,94,1,FULLCOMBO CLEAR,2016-10-24 18:50
Lincle,LOVE B.B.B,DRUM'N'BASS,SWAN K feat. Asuka M,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,FULLCOMBO CLEAR,2015-11-28 17:30
Lincle,Voxane,TECH DANCE,Remo-con,3,3,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,1683,808,67,2,FULLCOMBO CLEAR,2016-09-03 09:58
Lincle,ユミル,SYMPHONIC-TEK,MYTHOLOGIA by MLREC.,2,3,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,11,2702,1278,146,10,HARD CLEAR,2016-09-24 12:16
Lincle,Phoenix,HARD NRG,Hommarju,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
Lincle,I'm so Happy,HAPPY HARDCORE,Ryu☆,0,3,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
Lincle,Snow Goose,ELECTRIC POMP,Mutsuhiko Izumi,1,3,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,2274,1052,170,8,HARD CLEAR,2016-10-23 18:09
Lincle,Far east nightbird,DRUM'N'BASS,猫叉Master,1,3,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,1979,958,63,0,FULLCOMBO CLEAR,2016-04-23 23:45
Lincle,Infinite cave,DRUM'N'BASS,猫叉Master+,1,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,10,1956,928,100,4,HARD CLEAR,2016-08-27 11:55
Lincle,QUANTUM TELEPORTATION,TECHNO,L.E.D.,0,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
Lincle,fffff,HARD Pf,Five Hammer,2,4,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,2818,1295,228,37,CLEAR,2016-10-15 15:04
Lincle,子供の落書き帳,PROGRESSIVE,佐々木博史,4,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,2435,1095,245,19,HARD CLEAR,2016-10-11 17:19
Lincle,yellow head joe,TEK-TRANCE,S-C-U,3,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,2179,1034,111,2,FULLCOMBO CLEAR,2016-06-18 11:02
Lincle,WONDER WALKER,HARD TRANCE,L.E.D.,1,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,12,3608,1713,182,21,HARD CLEAR,2016-09-03 12:47
Lincle,ビューティフルレシート,HAPPY HARDCORE,Lucky Vacuum,0,3,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
Lincle,quaver♪,HAPPY,Risk Junk,2,4,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,12,3179,1476,227,20,HARD CLEAR,2016-08-27 12:00
Lincle,Flip Flap,CANDY HANDZ UP,kors k,1,3,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,2002,878,246,9,HARD CLEAR,2016-06-02 14:09
tricoro,planarian,ELECTRIC POP,S-C-U,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
tricoro,Liberation,TRANCE,dj TAKA,1,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,12,3560,1698,164,20,CLEAR,2016-04-10 19:30
tricoro,ΕΛΠΙΣ,ROMANTIC SCHOOL VARIATIONS,dj TAKA,0,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
tricoro,狂イ咲ケ焔ノ華,Hi-GOTH,覚醒ノPrim,0,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
tricoro,BLUE STRAGGLER,HARD DANCE,L.E.D.,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
tricoro,トリカゴノ鳳凰,歌謡 DRUM & BASS,L.E.D. Vs. 幽閉サテライト,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,12,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
tricoro,キャトられ恋はモ～モク,Hi-ν BLEEP,ギュ～っとしたいPrim,1,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,3331,1477,377,51,HARD CLEAR,2016-10-01 13:49
tricoro,POINT ZERO,DRUM'N'BASS,猫叉Master+,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
tricoro,connective,LOUNGE POP,猫叉Master feat.*spiLa*,2,2,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,8,1567,763,41,2,FULLCOMBO CLEAR,2016-09-24 10:53
tricoro,Proof of the existence,HARD ELECTRONICA,猫叉Master+,11,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,2996,1377,242,17,HARD CLEAR,2016-10-08 17:30
tricoro,Re:GENERATION,EMOTIONAL SENTENCE,TAG feat. ERi,1,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,2166,1033,100,4,FULLCOMBO CLEAR,2016-08-27 12:57
tricoro,In Heaven,HEAVENLY TRANCE,Sota Fujimori,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
tricoro,GRADIUS 2012,KONAMI REMIX,Sota Fujimori,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,2015-11-28 17:30
tricoro,龍と少女とデコヒーレンス,EPIC TECHNO,黒猫ダンジョン,3,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,2854,1352,150,3,HARD CLEAR,2016-10-11 15:32
tricoro,Elemental Creation,HARD RENAISSANCE,dj TAKA meets DJ YOSHITAKA,0,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,0,0,0,-1,CLEAR,2015-11-28 17:30
tricoro,8bit Princess,CHIPTUNE,seiya-murai feat. ALT,0,3,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
tricoro,下弦の月,NEO CLASSICAL DANCE,iNO,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
tricoro,New Lights,HARDCORE,kors k,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
tricoro,Howling,NU RAVE,PON,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,0,0,0,-1,FULLCOMBO CLEAR,2015-11-28 17:30
tricoro,VEGA,UNIVERSAL J-CORE,REDALiCE,1,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,2896,1359,178,13,HARD CLEAR,2016-09-03 10:27
tricoro,Praludium,CLASSICAL PIANO,Yuko Takahashi,2,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,2176,1028,120,5,HARD CLEAR,2016-04-30 12:11
tricoro,Illegal Function Call,ORBITALIC CORE,U1-ASAMi,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
tricoro,Ascalon,ELECTRO POP,Qrispy Joybox,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
tricoro,I know You know,NEW 80's,Suke+Suke feat.Ribbon,0,3,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
tricoro,Echo Of Forever,HOUSE,kors k,5,3,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,9,1942,927,88,2,FULLCOMBO CLEAR,2016-10-23 15:38
tricoro,S!ck,DRUMSTEP,Eagle,3,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,2549,1196,157,9,HARD CLEAR,2016-10-15 14:59
tricoro,405nm (Ryu☆mix),HARDCORE,Another Infinity,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
tricoro,Fly you to the star,HANDZ UP,Another Infinity feat. Mayumi Morinaga,5,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,HARD CLEAR,10,2202,1060,82,0,FULLCOMBO CLEAR,2016-10-24 18:47
tricoro,仮想空間の旅人たち,TECHNO,DJ MURASAME,1,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,2796,1353,90,6,HARD CLEAR,2016-09-18 11:12
tricoro,Light and Cyber…,HAPPY HARDCORE,Tatsh,1,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,3012,1443,126,6,HARD CLEAR,2016-09-18 13:31
tricoro,SYNC-ANTHEM,LATIN EURO,Tatsh feat. 星野奏子,0,5,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
tricoro,Spinning Around,FRENCH HOUSE,Dirty Androids,11,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,2171,1021,129,3,FULLCOMBO CLEAR,2016-10-19 23:18
tricoro,Timepiece phase II (CN Ver.),PROGRESSIVE ROCK,佐々木博史,1,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,2441,1080,281,94,EASY CLEAR,2016-09-17 21:17
tricoro,Little Star,J-CORE,REDALiCE feat. Ayumi Nomiya,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,12,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
tricoro,To my star,STARPOP,星野奏子,0,3,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
tricoro,FLOWER,TRANCE CORE,DJ YOSHITAKA,2,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,2778,1334,110,6,FULLCOMBO CLEAR,2016-10-15 13:41
tricoro,カジノファイヤーことみちゃん,電波,ARM feat. 山本椛 + Brasscapsule,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
tricoro,True Blue,ESSENTIALLY,dj TAKA feat.AiMEE,1,5,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,3456,1591,274,21,HARD CLEAR,2016-04-29 13:24
tricoro,Take My Life,EUROBEAT,Y&Co.,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
tricoro,STULTI,GRAVIOL,MAX MAXIMIZER VS DJ TOTTO,0,5,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,0,0,0,-1,CLEAR,2015-11-28 17:30
tricoro,Devilz Staircase,SYMPHONIC BREAK BEATS,OSTER project,1,3,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,2806,1234,338,47,CLEAR,2016-10-08 17:56
tricoro,ZED,DUB STEP,USAO,3,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,2631,1246,139,7,HARD CLEAR,2016-09-24 12:37
tricoro,Shining World,ELECTRO POP,DJ Genki feat. Yukacco,0,6,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
tricoro,Neonlights,TECH DANCE,DJ Noriken,6,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,2154,1033,88,3,HARD CLEAR,2016-10-21 14:51
tricoro,Timepiece phase II,PROGRESSIVE ROCK,佐々木博史,1,5,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,2900,1315,270,46,HARD CLEAR,2016-09-10 13:09
tricoro,LUV CAN SAVE U,NEO 80's EURO ELECTRO,HIDEKI NAGANUMA,0,3,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
tricoro,JOMANDA,HARD RENAISSANCE,DJ YOSHITAKA,0,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,0,0,0,-1,CLEAR,2015-11-28 17:30
tricoro,Hollywood Galaxy,DRUM'N'BASS,dj TAKA,10,5,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,2476,1129,218,16,HARD CLEAR,2016-10-15 15:16
tricoro,YELLOW FROG from Steel Chronicle,DESERT ALTERNATIVE EDGE,劇団レコード,0,3,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,0,0,0,-1,FULLCOMBO CLEAR,2015-11-28 17:30
tricoro,Reflection Into the EDEN,BOSSA ELECTRONICA,猫叉Master,2,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,2064,980,104,5,HARD CLEAR,2016-04-29 13:50
tricoro,Saturn,PROGRESSIVE TRIBAL,Mr.Saturn,1,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,11,2473,1162,149,12,HARD CLEAR,2016-04-29 12:53
tricoro,Cookie Bouquets,BREAK CORE,L.E.D. vs TOMOSUKE fw.crimm,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
tricoro,mnemoniq,JAZZ HOUSE,youhei shimizu,0,4,0,0,0,-1,NO PLAY,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
tricoro,GAIA,SPEED DANCE,猫叉L.E.D.Master+,0,5,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
tricoro,Zirkfied,SPACE REQUIEM,iconoclasm,5,5,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,3447,1562,323,36,HARD CLEAR,2016-10-15 15:07
tricoro,梅雪夜,想歌 梅,Qrispy Joybox feat.mao,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,FULLCOMBO CLEAR,2015-11-28 17:30
tricoro,音楽,SILENT,弁士カンタビレオ,0,5,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,0,0,0,-1,FAILED,2015-11-28 17:30
tricoro,朧,FASCINATION,HHH×MM×ST,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,FULLCOMBO CLEAR,2015-11-28 17:30
tricoro,シュレーディンガーの猫,TOY CONTEMPORARY,Cait Sith,1,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,3103,1428,247,24,HARD CLEAR,2016-10-01 13:22
SPADA,rainbow guitar weeps,BRIGHTNESS,dj TAKA,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
SPADA,EXTREME MACH COLLIDER,TECHNO,L.E.D.,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
SPADA,Element of SPADA,HEALING POP,猫叉Master feat.霜月はるか,1,3,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,1904,872,160,2,FULLCOMBO CLEAR,2016-04-23 22:38
SPADA,DARK LEGACY,DARK ELEMENT,BaSTeT,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,12,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
SPADA,牧神笛吹きて,ZODIAC ORACLE X,楽士ゾディアック,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
SPADA,Insane Techniques,Hi-TECH FULL ON,kors k,6,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,11,2346,1095,156,2,HARD CLEAR,2016-10-24 19:11
SPADA,esrev:eR,EMOTIONAL SENTENCE,TAG meets “eimy”,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
SPADA,WOBBLE IMPACT,DUBSTEP,Sota Fujimori,0,3,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
SPADA,罪と罰,HYPER J-POP,Xceon feat. Mayumi Morinaga,1,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,1967,901,165,12,FULLCOMBO CLEAR,2016-06-18 09:30
SPADA,Close the World feat. a☆ru,J-CORE,天叢雲剣,1,5,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,3061,1386,289,22,HARD CLEAR,2016-09-10 11:47
SPADA,Devilz Sacrifice -贖罪の羊-,SYMPHONIC BREAK BEATS,OSTER project,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
