"version","title","normalScore","normalDJName","normalPrefecture","hyperScore","hyperDJName","hyperPrefecture","anotherScore","anotherDJName","anotherPrefecture"
"HAPPY SKY","HAPPY☆ANGEL","1081","*AMI*",,"1515","HELL",,"2049","FINE*",
"HAPPY SKY","I am","1077","SAKAKI",,"1709","HELL",,"2087","IKAFLY",
"HAPPY SKY","in motion","835","JUNP*",,"1057","OSA",,"1283","FINE*",
"HAPPY SKY","INAZUMA","1082","FREEZE",,"1778","FINE*",,"2606","FINE*",
"HAPPY SKY","冥","1048","N!?",,"2063","GRA-F",,"3470","EBIFLY",
"HAPPY SKY","LESSON 5","1259","JUNP*",,"1831","*$ERA*",,"2422","FINE*",
"HAPPY SKY","Listen up","966","YMG-C",,"1427","HELL",,"2014","FINE*",
"HAPPY SKY","Little Little Princess","1081","AMI5",,"2121","GRA-F",,"2676","DELRAY",
"HAPPY SKY","Love Magic","992","15PAFE",,"1699","HELL",,"1873","FINE*",
"HAPPY SKY","mind the gap","752","AMI5",,"1021","WAIL",,"1540","EBIFLY",
"HAPPY SKY","MOON RACE","842","NASTY!",,"1157","*$ERA*",,"1825","FINE*",
"HAPPY SKY","PATRIOTISM","761","AMI5",,"1307","SAKAKI",,"1773","DO",
"HAPPY SKY","Pink Rose","588","MINAMI",,"955","SLARIN",,"1029","*$ERA*",
"HAPPY SKY","PLASMA","939","AKANE",,"1634","*$ERA*",,"2199","GRA-F",
"HAPPY SKY","Pollinosis","780","YMG-C",,"1135","DATA24",,"2394","FINE*",
"HAPPY SKY","POODLE","956","SAKAKI",,"1854","HELL",,"2223","FINE*",
"HAPPY SKY","rage against usual","1338","HELL",,"2008","GRA-F",,"2757","FINE*",
"HAPPY SKY","SCREAM SQUAD","1157","FREEZE",,"1611","DO",,"1949","DO",
"HAPPY SKY","Scripted Connection⇒","1312","HELL",,"2021","GRA-F",,"2928","FINE*",
"HAPPY SKY","SEXYSEXYCHEVY","810","JUNP*",,"1129","JAI&CO",,"1755","FINE*",
"HAPPY SKY","SigSig","1066","VIRUS",,"1667","GRA-F",,"2521","FINE*",
"HAPPY SKY","SPARK!","687","YMG-C",,"1290","FINE*",,"1537","FINE*",
"HAPPY SKY","tant pis pour toi","752","TURTLE",,"1292","DATA24",,"1637","FINE*",
"HAPPY SKY","Tizona d'El Cid","956","YMG-C",,"1896","GRA-F",,"2219","GRA-F",
"HAPPY SKY","TOE JAM","756","YOUNG",,"1335","HELL",,"1360","HELL",
"HAPPY SKY","Twelfth Style","1221","*$ERA*",,"1489","GRA-F",,"1973","FINE*",
"HAPPY SKY","Under the Sky","895","TE2YA*",,"1381","*$ERA*",,"1692","FINE*",
"HAPPY SKY","vault of heaven","788","TE2YA*",,"1403","FINE*",,"1944","FINE*",
"HAPPY SKY","Votum stellarum","799","NASTY!",,"1637","HELL",,"1930","FINE*",
"HAPPY SKY","We are disっ娘よっつ打ち命","655","TART",,"955","WAIL",,"1615","FINE*",
"HAPPY SKY","Xepher","1114","*$ERA*",,"2149","GRA-F",,"2854","FINE*",
"HAPPY SKY","ラクエン","702","YMG-C",,"932","WAIL",,"1858","FINE*",
"HAPPY SKY","ヒマワリ","550","SAKAKI",,"1816","GRA-F",,"2005","FINE*",
"HAPPY SKY","オレはビートマニア！お前は何マニア？","792","AMI5",,"1456","HELL",,"1644","DO",
"HAPPY SKY","キャッシュレスは愛情消すティッシュ","790","G!!!!!",,"1319","HELL",,"2044","ZC",
"HAPPY SKY","月光","882","*AMI*",,"1731","GRA-F",,"2362","FINE*",
"HAPPY SKY","合体せよ！ストロングイェーガー！！ (Ryu☆ remix)","1090","VIRUS",,"1555","*$ERA*",,"1871","PIGFLY",
